uniqueID,name,gender,birthDate,member,partyAbbrev,partyName,partySimplifiedName,year_elected
Madigan1966,"Madigan, John",male,1966-07-21,0,DLP,Democratic Labor Party,Democratic Labor Party,NA
Madigan1966,"Madigan, John",male,1966-07-21,0,IND,Independent,Independent,NA
Maguire1945,"Maguire, Graham",male,1945-04-21,0,ALP,Australian Labor Party,Labor,NA
Maher1891,"Maher, Edmund",male,1891-06-08,0,CP,Australian Country Party,Nationals,NA
Maher1936,"Maher, Michael",male,1936-07-11,1,ALP,Australian Labor Party,Labor,1982
Mahon1857,"Mahon, Hugh",male,1857-01-06,1,ALP,Australian Labor Party,Labor,1901
Mahon1857,"Mahon, Hugh",male,1857-01-06,1,ALP,Australian Labor Party,Labor,1913
Mahon1857,"Mahon, Hugh",male,1857-01-06,1,ALP,Australian Labor Party,Labor,1919
Mahoney1892,"Mahoney, Gerald",male,1892-05-24,1,ALP,Australian Labor Party,Labor,1934
Mahoney1892,"Mahoney, Gerald",male,1892-05-24,1,FLP,Federal Labor Party,Federal Labor Party,1934
Mahony1877,"Mahony, William",male,NA,1,ALP,Australian Labor Party,Labor,1915
Maisey1915,"Maisey, Donald",male,1915-05-06,1,CP,Australian Country Party,Nationals,1963
Makin1889,"Makin, Norman",male,1889-03-31,1,ALP,Australian Labor Party,Labor,1955
Makin1889,"Makin, Norman",male,1889-03-31,1,ALP,Australian Labor Party,Labor,1919
Makin1889,"Makin, Norman",male,1889-03-31,1,ALP,Australian Labor Party,Labor,1954
Makin1889,"Makin, Norman",male,1889-03-31,1,ALP,Australian Labor Party,Labor,1955
Makin1889,"Makin, Norman",male,1889-03-31,1,ALP,Australian Labor Party,Labor,1919
Makin1889,"Makin, Norman",male,1889-03-31,1,ALP,Australian Labor Party,Labor,1954
Makin1889,"Makin, Norman",male,1889-03-31,1,FLP,Federal Labor Party,Federal Labor Party,1955
Makin1889,"Makin, Norman",male,1889-03-31,1,FLP,Federal Labor Party,Federal Labor Party,1919
Makin1889,"Makin, Norman",male,1889-03-31,1,FLP,Federal Labor Party,Federal Labor Party,1954
Maloney1854,"Maloney, William",male,1854-04-12,1,ALP,Australian Labor Party,Labor,1904
Maloney1854,"Maloney, William",male,1854-04-12,1,ALP,Australian Labor Party,Labor,1904
Maloney1854,"Maloney, William",male,1854-04-12,1,FLP,Federal Labor Party,Federal Labor Party,1904
Manifold1867,"Manifold, Chester",male,1867-02-10,1,LIB,Liberal Party of Australia,Liberal Party of Australia,1901
Manifold1867,"Manifold, Chester",male,1867-02-10,1,LIB,Liberal Party of Australia,Liberal Party of Australia,1913
Manifold1867,"Manifold, Chester",male,1867-02-10,1,NAT,Nationalist Party,Nationalist Party,1901
Manifold1867,"Manifold, Chester",male,1867-02-10,1,NAT,Nationalist Party,Nationalist Party,1913
Manifold1867,"Manifold, Chester",male,1867-02-10,1,PROT,Protectionist Party,Protectionist Party,1901
Manifold1867,"Manifold, Chester",male,1867-02-10,1,PROT,Protectionist Party,Protectionist Party,1913
Mann1874,"Mann, Edward",male,1874-08-11,1,NAT,Nationalist Party,Nationalist Party,1922
Manning1872,"Manning, Arthur",male,1872-01-01,1,NAT,Nationalist Party,Nationalist Party,1922
Marek1964,"Marek, Paul",male,1964-07-25,1,NPA,National Party of Australia,Nationals,1996
Margetts1955,"Margetts, Dee",female,1955-03-05,0,GWA,The Greens (WA) Inc,The Greens (WA) Inc,NA
Marino1954,"Marino, Nola",female,1954-02-18,1,LIB,Liberal Party of Australia,Liberals,2007
Marks1875,"Marks, Walter",male,1875-06-06,1,IND NAT,Independent National(ist),Independent National(ist),1919
Marks1875,"Marks, Walter",male,1875-06-06,1,NAT,Nationalist Party,Nationalist Party,1919
Markus1958,"Markus, Louise",female,1958-09-06,1,LIB,Liberal Party of Australia,Liberals,2004
Markus1958,"Markus, Louise",female,1958-09-06,1,LIB,Liberal Party of Australia,Liberals,2010
Marles1967,"Marles, Richard",male,1967-07-13,1,ALP,Australian Labor Party,Labor,2007
Marr1880,"Marr, Charles",male,1880-03-23,1,NAT,Nationalist Party,Nationalist Party,1919
Marr1880,"Marr, Charles",male,1880-03-23,1,NAT,Nationalist Party,Nationalist Party,1931
Marr1880,"Marr, Charles",male,1880-03-23,1,UAP,United Australia Party,United Australia Party,1919
Marr1880,"Marr, Charles",male,1880-03-23,1,UAP,United Australia Party,United Australia Party,1931
Marriott1913,"Marriott, John",male,1913-02-16,0,LIB,Liberal Party of Australia,Liberals,NA
Marshall1960,"Marshall, Gavin",male,1960-03-25,0,ALP,Australian Labor Party,Labor,NA
Martens1874,"Martens, George",male,NA,1,ALP,Australian Labor Party,Labor,1928
Martens1874,"Martens, George",male,NA,1,ALP,Australian Labor Party,Labor,1928
Martens1874,"Martens, George",male,NA,1,FLP,Federal Labor Party,Federal Labor Party,1928
Martin1920,"Martin, Vincent",male,1920-05-14,1,ALP,Australian Labor Party,Labor,1969
Martin1948,"Martin, Stephen",male,1948-06-24,1,ALP,Australian Labor Party,Labor,1993
Martin1948,"Martin, Stephen",male,1948-06-24,1,ALP,Australian Labor Party,Labor,1984
Martin1960,"Martin, Steve",male,1960-10-03,0,IND,Independent,Independent,NA
Martin1960,"Martin, Steve",male,1960-10-03,0,JLN,Jacki Lambie Network,Jacki Lambie Network,NA
Martin1960,"Martin, Steve",male,1960-10-03,0,NP,The Nationals,Nationals,NA
Martin1977,"Martin, Fiona",female,1977-11-16,1,LIB,Liberal Party of Australia,Liberals,2019
Martyr1932,"Martyr, John",male,1932-05-25,1,LIB,Liberal Party of Australia,Liberals,1975
Marwick1895,"Marwick, Thomas",male,1895-04-29,1,CP,Australian Country Party,Nationals,1940
Mason1926,"Mason, Colin",male,1926-10-28,0,AD,Australian Democrats,Australian Democrats,NA
Mason1962,"Mason, Brett",male,1962-03-05,0,LIB,Liberal Party of Australia,Liberals,NA
MassyGreene1874,"Massy-Greene, Walter",male,1874-11-06,1,LIB,Liberal Party of Australia,Liberals,1910
MassyGreene1874,"Massy-Greene, Walter",male,1874-11-06,1,NAT,Nationalist Party,Nationalist Party,1910
Matheson1861,"Matheson, Alexander",male,1861-02-06,0,FT,Free Trade,Free Trade,NA
Matheson1958,"Matheson, Russell",male,1958-12-16,1,LIB,Liberal Party of Australia,Liberals,2010
Mathews1865,"Mathews, James",male,NA,1,ALP,Australian Labor Party,Labor,1906
Mathews1935,"Mathews, Race",male,1935-03-27,1,ALP,Australian Labor Party,Labor,1972
Mattner1893,"Mattner, Ted",male,1893-09-16,0,LIB,Liberal Party of Australia,Liberals,NA
Mauger1857,"Mauger, Samuel",male,1857-11-12,1,PROT,Protectionist Party,Protectionist Party,1906
Mauger1857,"Mauger, Samuel",male,1857-11-12,1,PROT,Protectionist Party,Protectionist Party,1901
Maughan1863,"Maughan, William",male,1863-01-08,0,ALP,Australian Labor Party,Labor,NA
Maunsell1922,"Maunsell, Ron",male,1922-05-08,0,CP,Australian Country Party,Nationals,NA
Maunsell1922,"Maunsell, Ron",male,1922-05-08,0,NCP,National Country Party,Nationals,NA
Maxwell1859,"Maxwell, George",male,1859-04-30,1,IND NAT,Independent National(ist),Independent National(ist),1917
Maxwell1859,"Maxwell, George",male,1859-04-30,1,NAT,Nationalist Party,Nationalist Party,1917
Maxwell1859,"Maxwell, George",male,1859-04-30,1,UAP,United Australia Party,United Australia Party,1917
May1950,"May, Margaret",female,1950-06-30,1,LIB,Liberal Party of Australia,Liberals,1998
Mayer1932,"Mayer, Helen",female,1932-09-07,1,ALP,Australian Labor Party,Labor,1983
McAllister1973,"McAllister, Jenny",female,1973-07-04,0,ALP,Australian Labor Party,Labor,NA
McArthur1937,"McArthur, Stewart",male,1937-10-27,1,LIB,Liberal Party of Australia,Liberals,1984
McAuliffe1918,"McAuliffe, Ron",male,1918-07-25,0,ALP,Australian Labor Party,Labor,NA
McBain1982,"McBain, Kristy",female,1982-09-29,1,ALP,Australian Labor Party,Labor,2020
McBride1892,"McBride, Philip",male,1892-06-18,1,LCL,Liberal Country League,Liberal Country League,1931
McBride1892,"McBride, Philip",male,1892-06-18,1,LCL,Liberal Country League,Liberal Country League,1946
McBride1892,"McBride, Philip",male,1892-06-18,1,LIB,Liberal Party of Australia,Liberal Party of Australia,1931
McBride1892,"McBride, Philip",male,1892-06-18,1,LIB,Liberal Party of Australia,Liberal Party of Australia,1946
McBride1892,"McBride, Philip",male,1892-06-18,1,LIB,Liberal Party of Australia,Liberal Party of Australia,1931
McBride1892,"McBride, Philip",male,1892-06-18,1,LIB,Liberal Party of Australia,Liberal Party of Australia,1946
McBride1892,"McBride, Philip",male,1892-06-18,1,UAP,United Australia Party,United Australia Party,1931
McBride1892,"McBride, Philip",male,1892-06-18,1,UAP,United Australia Party,United Australia Party,1946
McBride1975,"McBride, Emma",female,1975-04-27,1,ALP,Australian Labor Party,Labor,2016
McCall1908,"McCall, William",male,1908-05-24,1,UAP,United Australia Party,United Australia Party,1934
McCallum1892,"McCallum, John",male,1892-07-31,0,LIB,Liberal Party of Australia,Liberals,NA
McCarthy1970,"McCarthy, Malarndirri",female,1970-04-19,0,ALP,Australian Labor Party,Labor,NA
McCay1864,"McCay, James",male,1864-12-21,1,PROT,Protectionist Party,Protectionist Party,1901
McClelland1875,"McClelland, Hugh",male,1875-12-27,1,AUST CP,Australian Country Party,Australian Country Party,1931
McClelland1875,"McClelland, Hugh",male,1875-12-27,1,CP,Australian Country Party,Nationals,1931
McClelland1915,"McClelland, Jim",male,1915-06-03,0,ALP,Australian Labor Party,Labor,NA
McClelland1926,"McClelland, Douglas",male,1926-08-05,0,ALP,Australian Labor Party,Labor,NA
McClelland1958,"McClelland, Robert",male,1958-01-26,1,ALP,Australian Labor Party,Labor,1996
McColl1844,"McColl, James",male,1844-01-31,1,ANTI-SOC,Anti-Socialist Party,Anti-Socialist Party,1901
McColl1844,"McColl, James",male,1844-01-31,1,LIB,Liberal Party of Australia,Liberal Party of Australia,1901
McColl1844,"McColl, James",male,1844-01-31,1,PROT,Protectionist Party,Protectionist Party,1901
McColm1914,"McColm, Malcolm",male,1914-06-25,1,LIB,Liberal Party of Australia,Liberals,1949
McCormack1964,"McCormack, Michael",male,1964-08-02,1,NP,The Nationals,The Nationals,2010
McDonald,"McDonald, Susan",female,NA,0,NP,The Nationals,The Nationals,NA
McDonald1861,"McDonald, Charles",male,1861-08-08,1,ALP,Australian Labor Party,Labor,1901
McDonald1872,"McDonald, Frederick",male,1872-12-07,1,ALP,Australian Labor Party,Labor,1922
McDonald1888,"McDonald, Allan",male,1888-07-04,1,LIB,Liberal Party of Australia,Liberal Party of Australia,1940
McDonald1888,"McDonald, Allan",male,1888-07-04,1,UAP,United Australia Party,United Australia Party,1940
McDougall1857,"McDougall, Allan",male,1857-08-02,0,ALP,Australian Labor Party,Labor,NA
McDougall1867,"McDougall, John",male,1867-08-10,1,ALP,Australian Labor Party,Labor,1906
McDougall1946,"McDougall, Graeme",male,1946-11-21,1,LIB,Liberal Party of Australia,Liberals,1996
McEacharn1852,"McEacharn, Malcolm",male,1852-02-08,1,PROT,Protectionist Party,Protectionist Party,1901
McEwen1900,"McEwen, John",male,1900-03-29,1,CP,Australian Country Party,Nationals,1934
McEwen1900,"McEwen, John",male,1900-03-29,1,CP,Australian Country Party,Nationals,1937
McEwen1900,"McEwen, John",male,1900-03-29,1,CP,Australian Country Party,Nationals,1949
McEwen1900,"McEwen, John",male,1900-03-29,1,CP,Australian Country Party,Nationals,1934
McEwen1900,"McEwen, John",male,1900-03-29,1,CP,Australian Country Party,Nationals,1937
McEwen1900,"McEwen, John",male,1900-03-29,1,CP,Australian Country Party,Nationals,1949
McEwen1900,"McEwen, John",male,1900-03-29,1,LCL,Liberal Country League,Liberal Country League,1934
McEwen1900,"McEwen, John",male,1900-03-29,1,LCL,Liberal Country League,Liberal Country League,1937
McEwen1900,"McEwen, John",male,1900-03-29,1,LCL,Liberal Country League,Liberal Country League,1949
McEwen1954,"McEwen, Anne",female,1954-08-03,0,ALP,Australian Labor Party,Labor,NA
McFarlane1944,"McFarlane, Jann",female,1944-05-22,1,ALP,Australian Labor Party,Labor,1998
McGauran1955,"McGauran, Peter",male,1955-11-16,1,NP,The Nationals,Nationals,1983
McGauran1955,"McGauran, Peter",male,1955-11-16,1,NPA,National Party of Australia,Nationals,1983
McGauran1957,"McGauran, Julian",male,1957-03-05,0,LIB,Liberal Party of Australia,Liberal Party of Australia,NA
McGauran1957,"McGauran, Julian",male,1957-03-05,0,NP,The Nationals,Nationals,NA
McGauran1957,"McGauran, Julian",male,1957-03-05,0,NPA,National Party of Australia,Nationals,NA
McGowan1953,"McGowan, Cathy",female,1953-11-29,1,IND,Independent,Independent,2013
McGrath1872,"McGrath, Charles",male,1872-11-10,1,ALP,Australian Labor Party,Labor,1913
McGrath1872,"McGrath, Charles",male,1872-11-10,1,ALP,Australian Labor Party,Labor,1920
McGrath1872,"McGrath, Charles",male,1872-11-10,1,UAP,United Australia Party,United Australia Party,1913
McGrath1872,"McGrath, Charles",male,1872-11-10,1,UAP,United Australia Party,United Australia Party,1920
McGrath1974,"McGrath, James",male,1974-05-14,0,LIB,Liberal Party of Australia,Liberals,NA
McGregor1848,"McGregor, Gregor",male,1848-10-18,0,ALP,Australian Labor Party,Labor,NA
McGuren1909,"McGuren, Frank",male,1909-10-15,1,ALP,Australian Labor Party,Labor,1961
McHugh1887,"McHugh, Charles",male,1887-04-23,0,ALP,Australian Labor Party,Labor,NA
McHugh1892,"McHugh, Sydney",male,1892-03-21,1,ALP,Australian Labor Party,Labor,1938
McHugh1934,"McHugh, Jeannette",female,1934-12-18,1,ALP,Australian Labor Party,Labor,1993
McHugh1934,"McHugh, Jeannette",female,1934-12-18,1,ALP,Australian Labor Party,Labor,1983
McIntosh1925,"McIntosh, Gordon",male,1925-05-29,0,ALP,Australian Labor Party,Labor,NA
McIntosh1977,"McIntosh, Melissa",female,1977-08-24,1,LIB,Liberal Party of Australia,Liberals,2019
McIvor1900,"McIvor, Hector",male,1900-11-24,1,ALP,Australian Labor Party,Labor,1955
McKellar1903,"McKellar, Gerald",male,1903-05-29,0,CP,Australian Country Party,Nationals,NA
McKenna1895,"McKenna, Nicholas",male,1895-09-09,0,ALP,Australian Labor Party,Labor,NA
McKenzie1933,"McKenzie, David",male,1933-05-30,1,ALP,Australian Labor Party,Labor,1972
McKenzie1969,"McKenzie, Bridget",female,1969-12-27,0,NP,The Nationals,The Nationals,NA
McKew1953,"McKew, Maxine",female,1953-07-22,1,ALP,Australian Labor Party,Labor,2007
McKiernan1944,"McKiernan, James",male,1944-10-11,0,ALP,Australian Labor Party,Labor,NA
McKim1965,"McKim, Nick",male,1965-06-11,0,GRN,Australian Greens,Australian Greens,NA
McKissock1872,"McKissock, Andrew",male,1872-12-06,0,ALP,Australian Labor Party,Labor,NA
McLachlan1870,"McLachlan, James",male,1870-03-12,0,UAP,United Australia Party,United Australia Party,NA
McLachlan1872,"McLachlan, Alexander",male,1872-11-02,0,NAT,Nationalist Party,Nationalist Party,NA
McLachlan1872,"McLachlan, Alexander",male,1872-11-02,0,UAP,United Australia Party,United Australia Party,NA
McLachlan1936,"McLachlan, Ian",male,1936-10-02,1,LIB,Liberal Party of Australia,Liberals,1990
McLachlan1966,"Andrew, McLachlan",male,1966-01-14,0,LIB,Liberal Party of Australia,Liberals,NA
McLaren1921,"McLaren, Geoff",male,1921-02-01,0,ALP,Australian Labor Party,Labor,NA
McLean1840,"McLean, Allan",male,1840-02-03,1,PROT,Protectionist Party,Protectionist Party,1901
McLean1863,"McLean, Francis",male,NA,1,FT,Free Trade,Free Trade,1901
McLean1937,"McLean, Paul",male,1937-03-13,0,AD,Australian Democrats,Australian Democrats,NA
McLean1944,"McLean, Ross",male,1944-06-30,1,LIB,Liberal Party of Australia,Liberals,1975
McLeay1892,"McLeay, George",male,1892-08-06,0,LIB,Liberal Party of Australia,Liberal Party of Australia,NA
McLeay1892,"McLeay, George",male,1892-08-06,0,UAP,United Australia Party,United Australia Party,NA
McLeay1893,"McLeay, John (Sr)",male,1893-11-19,1,LCL,Liberal Country League,Liberal Country League,1949
McLeay1893,"McLeay, John (Sr)",male,1893-11-19,1,LIB,Liberal Party of Australia,Liberals,1949
McLeay1893,"McLeay, John (Sr)",male,1893-11-19,1,LIB,Liberal Party of Australia,Liberal Party of Australia,1949
McLeay1922,"McLeay, John (Jr)",male,1922-03-30,1,LIB,Liberal Party of Australia,Liberals,1966
McLeay1945,"McLeay, Leo",male,1945-10-04,1,ALP,Australian Labor Party,Labor,1979
McLeay1945,"McLeay, Leo",male,1945-10-04,1,ALP,Australian Labor Party,Labor,1993
McLeod1892,"McLeod, Donald",male,1892-10-29,1,ALP,Australian Labor Party,Labor,1940
McLeod1892,"McLeod, Donald",male,1892-10-29,1,ALP,Australian Labor Party,Labor,1951
McLucas1958,"McLucas, Jan",female,1958-03-27,0,ALP,Australian Labor Party,Labor,NA
McMahon1908,"McMahon, William",male,1908-02-23,1,LIB,Liberal Party of Australia,Liberals,1949
McMahon1930,"McMahon, Leslie",male,1930-02-26,1,ALP,Australian Labor Party,Labor,1975
McMahon1967,"McMahon, Sam",female,1967-12-11,0,CLP,Country Liberal Party (Northern Territory),Country Liberal Party (Northern Territory),NA
McManus1905,"McManus, Francis",male,1905-02-27,0,ALP (A-C),Australian Labor Party (Anti-Communist),Australian Labor Party (Anti-Communist),NA
McManus1905,"McManus, Francis",male,1905-02-27,0,DLP,Democratic Labor Party,Democratic Labor Party,NA
McMillan1850,"McMillan, William",male,1850-11-14,1,FT,Free Trade,Free Trade,1901
McMullan1947,"McMullan, Bob",male,1947-12-10,1,ALP,Australian Labor Party,Labor,1996
McMullan1947,"McMullan, Bob",male,1947-12-10,1,ALP,Australian Labor Party,Labor,1998
McMullin1900,"McMullin, Alister",male,1900-07-14,0,LIB,Liberal Party of Australia,Liberals,NA
McNamara1964,"McNamara, Karen",female,1964-04-23,1,LIB,Liberal Party of Australia,Liberals,2013
McNeill1868,"McNeill, John",male,NA,1,ALP,Australian Labor Party,Labor,1922
McNeill1868,"McNeill, John",male,NA,1,ALP,Australian Labor Party,Labor,1929
McNeill1921,"McNeill, Neil",male,1921-06-19,1,LIB,Liberal Party of Australia,Liberals,1961
McNicoll1877,"McNicoll, Walter",male,1877-05-27,1,CP,Australian Country Party,Nationals,1931
McTiernan1892,"McTiernan, Edward",male,1892-02-16,1,ALP,Australian Labor Party,Labor,1929
McVeigh1930,"McVeigh, Tom",male,1930-05-07,1,CP,Australian Country Party,Nationals,1972
McVeigh1930,"McVeigh, Tom",male,1930-05-07,1,CP,Australian Country Party,Nationals,1984
McVeigh1930,"McVeigh, Tom",male,1930-05-07,1,NCP,National Country Party,Nationals,1972
McVeigh1930,"McVeigh, Tom",male,1930-05-07,1,NCP,National Country Party,Nationals,1984
McVeigh1930,"McVeigh, Tom",male,1930-05-07,1,NPA,National Party of Australia,Nationals,1972
McVeigh1930,"McVeigh, Tom",male,1930-05-07,1,NPA,National Party of Australia,Nationals,1984
McVeigh1965,"McVeigh, John",male,1965-05-13,1,LIB,Liberal Party of Australia,Liberals,2016
McWilliams1856,"McWilliams, William",male,1856-10-12,1,ANTI-SOC,Anti-Socialist Party,Anti-Socialist Party,1903
McWilliams1856,"McWilliams, William",male,1856-10-12,1,ANTI-SOC,Anti-Socialist Party,Anti-Socialist Party,1928
McWilliams1856,"McWilliams, William",male,1856-10-12,1,CP,Australian Country Party,Nationals,1903
McWilliams1856,"McWilliams, William",male,1856-10-12,1,CP,Australian Country Party,Nationals,1928
McWilliams1856,"McWilliams, William",male,1856-10-12,1,IND,Independent,Independent,1903
McWilliams1856,"McWilliams, William",male,1856-10-12,1,IND,Independent,Independent,1928
McWilliams1856,"McWilliams, William",male,1856-10-12,1,LIB,Liberal Party of Australia,Liberal Party of Australia,1903
McWilliams1856,"McWilliams, William",male,1856-10-12,1,LIB,Liberal Party of Australia,Liberal Party of Australia,1928
McWilliams1856,"McWilliams, William",male,1856-10-12,1,NAT,Nationalist Party,Nationalist Party,1903
McWilliams1856,"McWilliams, William",male,1856-10-12,1,NAT,Nationalist Party,Nationalist Party,1928
McWilliams1856,"McWilliams, William",male,1856-10-12,1,REV TAR,Revenue Tariff,Revenue Tariff,1903
McWilliams1856,"McWilliams, William",male,1856-10-12,1,REV TAR,Revenue Tariff,Revenue Tariff,1928
Melham1954,"Melham, Daryl",male,1954-11-26,1,ALP,Australian Labor Party,Labor,1990
Melzer1926,"Melzer, Jean",female,1926-02-07,0,ALP,Australian Labor Party,Labor,NA
Menzies1894,"Menzies, Robert",male,1894-12-20,1,LIB,Liberal Party of Australia,Liberal Party of Australia,1934
Menzies1894,"Menzies, Robert",male,1894-12-20,1,UAP,United Australia Party,United Australia Party,1934
Messner1939,"Messner, Tony",male,1939-09-24,0,LIB,Liberal Party of Australia,Liberals,NA
Mildren1932,"Mildren, John",male,1932-10-20,1,ALP,Australian Labor Party,Labor,1980
Miles1947,"Miles, Chris",male,1947-08-21,1,LIB,Liberal Party of Australia,Liberals,1984
Millar1925,"Millar, Clarrie",male,1925-06-15,1,CP,Australian Country Party,Nationals,1974
Millar1925,"Millar, Clarrie",male,1925-06-15,1,NCP,National Country Party,Nationals,1974
Millar1925,"Millar, Clarrie",male,1925-06-15,1,NPA,National Party of Australia,Nationals,1974
Millen1860,"Millen, Edward",male,1860-11-07,0,ANTI-SOC,Anti-Socialist Party,Anti-Socialist Party,NA
